sido,exclusion_score,age,female,media_contact,region_size,region_women,region_women_10k
경남,2.533333333333333,47,1,1,3,8711,0.8711
경남,2.7333333333333334,47,1,0,3,8711,0.8711
제주,3.8,47,1,1,2,2623,0.2623
제주,2.8666666666666667,47,1,1,2,2623,0.2623
제주,3.533333333333333,47,1,1,2,2623,0.2623
제주,4.0,47,1,1,2,2623,0.2623
제주,2.8666666666666667,47,1,1,2,2623,0.2623
대구,3.466666666666667,47,1,1,1,4737,0.4737
인천,2.2,47,1,1,1,10645,1.0645
인천,3.4,47,1,1,1,10645,1.0645
인천,3.1333333333333333,47,1,1,1,10645,1.0645
광주,2.933333333333333,47,1,1,1,3081,0.3081
광주,3.1333333333333333,47,1,1,1,3081,0.3081
광주,2.8,47,1,1,1,3081,0.3081
대전,3.6,47,1,1,1,3012,0.3012
대전,2.933333333333333,47,1,1,1,3012,0.3012
울산,3.1333333333333333,47,1,1,1,2904,0.2904
울산,3.066666666666667,47,1,1,1,2904,0.2904
울산,3.0,47,1,1,1,2904,0.2904
울산,3.8666666666666667,47,1,1,1,2904,0.2904
세종,3.2666666666666666,47,1,1,2,754,0.0754
경기,2.8666666666666667,47,1,1,2,46581,4.6581
경기,3.0,47,1,1,2,46581,4.6581
경기,3.6666666666666665,47,1,1,2,46581,4.6581
경기,3.0,47,1,1,2,46581,4.6581
경기,4.066666666666666,47,1,1,2,46581,4.6581
경기,4.333333333333333,47,1,1,2,46581,4.6581
경기,3.8666666666666667,47,1,1,2,46581,4.6581
경기,4.133333333333334,47,1,1,2,46581,4.6581
경기,3.8,47,1,1,2,46581,4.6581
경기,4.066666666666666,47,1,1,2,46581,4.6581
경기,3.6,47,1,1,2,46581,4.6581
경기,4.066666666666666,47,1,1,3,46581,4.6581
경기,2.933333333333333,47,1,1,3,46581,4.6581
경기,2.8,47,1,1,3,46581,4.6581
경기,4.0,47,1,1,3,46581,4.6581
서울,3.6,48,0,1,1,23251,2.3251
서울,4.2,48,0,1,1,23251,2.3251
서울,3.6,48,0,1,1,23251,2.3251
서울,3.4,48,0,1,1,23251,2.3251
서울,2.2,48,0,1,1,23251,2.3251
서울,3.2,48,0,1,1,23251,2.3251
서울,3.7333333333333334,48,0,1,1,23251,2.3251
강원,2.8,48,0,1,2,3611,0.3611
강원,1.6666666666666667,48,0,1,2,3611,0.3611
충북,4.6,48,0,1,2,5059,0.5059
충북,4.133333333333334,48,0,1,2,5059,0.5059
충북,3.0,48,0,0,2,5059,0.5059
충북,4.6,48,0,1,3,5059,0.5059
충북,3.4,48,0,1,3,5059,0.5059
충남,2.6,48,0,1,3,8534,0.8534
충남,2.466666666666667,48,0,1,3,8534,0.8534
전남,3.1333333333333333,48,0,1,3,6055,0.6055
경북,3.533333333333333,48,0,1,2,7071,0.7071
경북,2.7333333333333334,48,0,1,3,7071,0.7071
경북,2.8666666666666667,48,0,1,3,7071,0.7071
경남,3.066666666666667,48,0,1,2,8711,0.8711
경남,3.2,48,0,1,2,8711,0.8711
경남,3.6,48,0,1,2,8711,0.8711
경남,2.933333333333333,48,0,1,2,8711,0.8711
경남,3.6,48,0,1,2,8711,0.8711
경남,3.066666666666667,48,0,1,2,8711,0.8711
경남,3.1333333333333333,48,0,1,2,8711,0.8711
경남,3.2,48,0,1,2,8711,0.8711
경남,3.1333333333333333,48,0,1,3,8711,0.8711
경남,3.2,48,0,1,3,8711,0.8711
경남,3.6,48,0,1,3,8711,0.8711
제주,3.7333333333333334,48,0,1,2,2623,0.2623
제주,3.7333333333333334,48,0,0,2,2623,0.2623
제주,4.266666666666667,48,0,0,3,2623,0.2623
부산,3.466666666666667,48,0,1,1,5998,0.5998
대구,3.533333333333333,48,0,1,1,4737,0.4737
대구,3.0,48,0,1,1,4737,0.4737
대구,2.933333333333333,48,0,1,1,4737,0.4737
대구,3.3333333333333335,48,0,1,1,4737,0.4737
대구,3.533333333333333,48,0,1,1,4737,0.4737
대구,4.2,48,0,0,1,4737,0.4737
인천,3.2,48,0,1,1,10645,1.0645
인천,2.066666666666667,48,0,1,1,10645,1.0645
인천,2.6,48,0,1,1,10645,1.0645
광주,3.066666666666667,48,0,1,1,3081,0.3081
광주,3.2666666666666666,48,0,1,1,3081,0.3081
광주,4.133333333333334,48,0,1,1,3081,0.3081
광주,2.6666666666666665,48,0,1,1,3081,0.3081
광주,3.6666666666666665,48,0,1,1,3081,0.3081
대전,3.3333333333333335,48,0,1,1,3012,0.3012
대전,3.4,48,0,1,1,3012,0.3012
울산,3.533333333333333,48,0,1,1,2904,0.2904
세종,3.533333333333333,48,0,1,2,754,0.0754
세종,2.8666666666666667,48,0,0,2,754,0.0754
세종,3.8666666666666667,48,0,1,3,754,0.0754
경기,3.2666666666666666,48,0,1,2,46581,4.6581
경기,2.8,48,0,1,2,46581,4.6581
경기,3.466666666666667,48,0,1,2,46581,4.6581
경기,3.7333333333333334,48,0,1,2,46581,4.6581
경기,2.533333333333333,48,0,1,2,46581,4.6581
경기,3.466666666666667,48,0,1,3,46581,4.6581
경기,3.4,48,0,1,3,46581,4.6581
경기,3.2,48,0,1,3,46581,4.6581
서울,3.6666666666666665,48,1,1,1,23251,2.3251
서울,3.1333333333333333,48,1,1,1,23251,2.3251
서울,2.933333333333333,48,1,1,1,23251,2.3251
서울,4.133333333333334,48,1,1,1,23251,2.3251
서울,3.466666666666667,48,1,1,1,23251,2.3251
서울,3.0,48,1,1,1,23251,2.3251
서울,3.3333333333333335,48,1,1,1,23251,2.3251
서울,2.066666666666667,48,1,1,1,23251,2.3251
서울,2.4,48,1,1,1,23251,2.3251
강원,3.1333333333333333,48,1,1,2,3611,0.3611
강원,1.7333333333333334,48,1,1,2,3611,0.3611
강원,2.466666666666667,48,1,1,2,3611,0.3611
충북,3.066666666666667,48,1,1,2,5059,0.5059
충북,3.066666666666667,48,1,1,3,5059,0.5059
충북,2.0,48,1,1,3,5059,0.5059
충남,4.133333333333334,48,1,1,2,8534,0.8534
충남,3.3333333333333335,48,1,1,2,8534,0.8534
충남,4.2,48,1,1,2,8534,0.8534
충남,2.533333333333333,48,1,1,3,8534,0.8534
전북,2.6,48,1,1,2,5218,0.5218
전북,3.4,48,1,1,3,5218,0.5218
전남,3.066666666666667,48,1,1,2,6055,0.6055
전남,3.066666666666667,48,1,1,3,6055,0.6055
경북,1.9333333333333333,48,1,1,2,7071,0.7071
경북,3.6666666666666665,48,1,1,2,7071,0.7071
경남,3.2,48,1,1,2,8711,0.8711
경남,2.6,48,1,1,2,8711,0.8711
경남,2.8,48,1,1,2,8711,0.8711
경남,1.4,48,1,1,2,8711,0.8711
경남,3.533333333333333,48,1,1,2,8711,0.8711
경남,2.933333333333333,48,1,1,3,8711,0.8711
경남,4.0,48,1,1,3,8711,0.8711
제주,2.466666666666667,48,1,1,2,2623,0.2623
제주,4.066666666666666,48,1,0,2,2623,0.2623
제주,3.7333333333333334,48,1,0,2,2623,0.2623
제주,4.133333333333334,48,1,0,2,2623,0.2623
부산,2.8666666666666667,48,1,1,1,5998,0.5998
부산,3.6666666666666665,48,1,1,1,5998,0.5998
부산,3.066666666666667,48,1,1,1,5998,0.5998
부산,3.2666666666666666,48,1,1,1,5998,0.5998
부산,2.933333333333333,48,1,1,1,5998,0.5998
부산,3.0,48,1,1,1,5998,0.5998
대구,2.7333333333333334,48,1,1,1,4737,0.4737
대구,3.4,48,1,1,1,4737,0.4737
대구,2.6666666666666665,48,1,1,1,4737,0.4737
대구,3.6666666666666665,48,1,1,1,4737,0.4737
대구,2.8,48,1,1,1,4737,0.4737
대구,3.2666666666666666,48,1,0,1,4737,0.4737
인천,2.3333333333333335,48,1,1,1,10645,1.0645
인천,4.333333333333333,48,1,1,1,10645,1.0645
인천,3.8,48,1,1,1,10645,1.0645
인천,3.2,48,1,1,1,10645,1.0645
인천,2.066666666666667,48,1,1,1,10645,1.0645
인천,3.2,48,1,1,1,10645,1.0645
인천,3.4,48,1,1,1,10645,1.0645
인천,2.3333333333333335,48,1,1,1,10645,1.0645
광주,3.7333333333333334,48,1,1,1,3081,0.3081
광주,2.933333333333333,48,1,1,1,3081,0.3081
광주,4.066666666666666,48,1,1,1,3081,0.3081
광주,2.6666666666666665,48,1,0,1,3081,0.3081
광주,2.6666666666666665,48,1,0,1,3081,0.3081
대전,3.0,48,1,1,1,3012,0.3012
울산,2.7333333333333334,48,1,1,1,2904,0.2904
울산,3.466666666666667,48,1,1,1,2904,0.2904
울산,2.8,48,1,1,1,2904,0.2904
울산,3.066666666666667,48,1,1,1,2904,0.2904
울산,4.2,48,1,1,1,2904,0.2904
세종,4.066666666666666,48,1,1,2,754,0.0754
세종,2.933333333333333,48,1,1,2,754,0.0754
세종,3.066666666666667,48,1,1,2,754,0.0754
경기,3.533333333333333,48,1,1,2,46581,4.6581
경기,3.2666666666666666,48,1,1,2,46581,4.6581
경기,3.2666666666666666,48,1,1,2,46581,4.6581
경기,3.7333333333333334,48,1,1,2,46581,4.6581
경기,3.6,48,1,1,2,46581,4.6581
경기,2.7333333333333334,48,1,1,2,46581,4.6581
경기,2.6666666666666665,48,1,1,2,46581,4.6581
서울,3.3333333333333335,49,0,1,1,23251,2.3251
서울,3.4,49,0,1,1,23251,2.3251
서울,3.6,49,0,1,1,23251,2.3251
서울,3.066666666666667,49,0,1,1,23251,2.3251
서울,3.2,49,0,1,1,23251,2.3251
서울,4.333333333333333,49,0,1,1,23251,2.3251
서울,4.333333333333333,49,0,1,1,23251,2.3251
강원,3.8,49,0,1,2,3611,0.3611
강원,2.933333333333333,49,0,1,3,3611,0.3611
충북,2.0,49,0,1,3,5059,0.5059
충남,4.333333333333333,49,0,1,2,8534,0.8534
충남,1.9333333333333333,49,0,1,3,8534,0.8534
전북,4.066666666666666,49,0,1,2,5218,0.5218
전남,3.2,49,0,0,3,6055,0.6055
경북,3.1333333333333333,49,0,1,3,7071,0.7071
경남,4.2,49,0,1,2,8711,0.8711
경남,3.6,49,0,1,2,8711,0.8711
경남,3.3333333333333335,49,0,1,2,8711,0.8711
경남,3.466666666666667,49,0,1,2,8711,0.8711
제주,4.133333333333334,49,0,0,2,2623,0.2623
부산,3.0,49,0,1,1,5998,0.5998
부산,3.533333333333333,49,0,1,1,5998,0.5998
부산,3.6,49,0,1,1,5998,0.5998
부산,3.2,49,0,1,1,5998,0.5998
부산,3.4,49,0,1,1,5998,0.5998
대구,3.1333333333333333,49,0,1,1,4737,0.4737
대구,3.7333333333333334,49,0,1,1,4737,0.4737
대구,3.2,49,0,1,1,4737,0.4737
대구,3.466666666666667,49,0,1,1,4737,0.4737
대구,3.6,49,0,1,1,4737,0.4737
인천,1.6,49,0,1,1,10645,1.0645
인천,1.4666666666666666,49,0,1,1,10645,1.0645
인천,2.6,49,0,0,1,10645,1.0645
광주,1.7333333333333334,49,0,1,1,3081,0.3081
광주,3.7333333333333334,49,0,0,1,3081,0.3081
대전,3.2,49,0,0,1,3012,0.3012
울산,4.533333333333333,49,0,1,1,2904,0.2904
울산,4.2,49,0,1,1,2904,0.2904
세종,3.8,49,0,1,2,754,0.0754
경기,4.333333333333333,49,0,1,2,46581,4.6581
경기,3.3333333333333335,49,0,1,2,46581,4.6581
경기,3.8666666666666667,49,0,1,2,46581,4.6581
경기,3.533333333333333,49,0,1,2,46581,4.6581
경기,3.1333333333333333,49,0,1,2,46581,4.6581
경기,3.3333333333333335,49,0,1,2,46581,4.6581
경기,3.6,49,0,0,2,46581,4.6581
경기,2.8,49,0,0,2,46581,4.6581
경기,3.1333333333333333,49,0,1,3,46581,4.6581
경기,3.3333333333333335,49,0,1,3,46581,4.6581
서울,3.1333333333333333,49,1,1,1,23251,2.3251
서울,3.0,49,1,1,1,23251,2.3251
서울,2.6,49,1,1,1,23251,2.3251
서울,3.1333333333333333,49,1,1,1,23251,2.3251
서울,2.8666666666666667,49,1,1,1,23251,2.3251
서울,3.066666666666667,49,1,1,1,23251,2.3251
서울,3.0,49,1,1,1,23251,2.3251
서울,3.1333333333333333,49,1,1,1,23251,2.3251
서울,2.8666666666666667,49,1,1,1,23251,2.3251
서울,3.2,49,1,1,1,23251,2.3251
서울,3.4,49,1,1,1,23251,2.3251
서울,3.7333333333333334,49,1,1,1,23251,2.3251
서울,3.4,49,1,1,1,23251,2.3251
서울,3.8,49,1,1,1,23251,2.3251
서울,3.3333333333333335,49,1,1,1,23251,2.3251
서울,3.8666666666666667,49,1,1,1,23251,2.3251
서울,3.6666666666666665,49,1,1,1,23251,2.3251
강원,3.2,49,1,1,2,3611,0.3611
강원,1.3333333333333333,49,1,1,3,3611,0.3611
충북,3.3333333333333335,49,1,1,2,5059,0.5059
충북,5.0,49,1,1,2,5059,0.5059
충북,2.6,49,1,1,3,5059,0.5059
충북,3.3333333333333335,49,1,1,3,5059,0.5059
충남,2.6666666666666665,49,1,1,2,8534,0.8534
충남,3.0,49,1,1,3,8534,0.8534
충남,4.466666666666667,49,1,1,3,8534,0.8534
충남,2.533333333333333,49,1,1,3,8534,0.8534
충남,2.8,49,1,1,3,8534,0.8534
충남,3.2,49,1,0,3,8534,0.8534
전북,3.8,49,1,1,2,5218,0.5218
전북,3.933333333333333,49,1,1,2,5218,0.5218
전북,3.0,49,1,1,2,5218,0.5218
전북,4.133333333333334,49,1,1,2,5218,0.5218
전북,2.933333333333333,49,1,1,3,5218,0.5218
전북,3.4,49,1,1,3,5218,0.5218
전북,3.0,49,1,1,3,5218,0.5218
전남,3.7333333333333334,49,1,1,2,6055,0.6055
경북,3.066666666666667,49,1,1,2,7071,0.7071
경북,3.0,49,1,0,2,7071,0.7071
경남,3.2,49,1,1,2,8711,0.8711
경남,3.2,49,1,1,2,8711,0.8711
경남,3.8666666666666667,49,1,1,2,8711,0.8711
경남,3.3333333333333335,49,1,1,3,8711,0.8711
경남,2.8666666666666667,49,1,1,3,8711,0.8711
제주,4.333333333333333,49,1,1,3,2623,0.2623
부산,2.8666666666666667,49,1,1,1,5998,0.5998
부산,3.1333333333333333,49,1,1,1,5998,0.5998
부산,3.6,49,1,1,1,5998,0.5998
대구,2.8666666666666667,49,1,1,1,4737,0.4737
대구,3.1333333333333333,49,1,0,1,4737,0.4737
인천,3.466666666666667,49,1,1,1,10645,1.0645
인천,3.3333333333333335,49,1,1,1,10645,1.0645
인천,2.0,49,1,1,1,10645,1.0645
광주,3.6,49,1,1,1,3081,0.3081
광주,1.3333333333333333,49,1,1,1,3081,0.3081
광주,1.6,49,1,1,1,3081,0.3081
광주,3.8666666666666667,49,1,1,1,3081,0.3081
광주,3.4,49,1,1,1,3081,0.3081
광주,3.3333333333333335,49,1,0,1,3081,0.3081
광주,3.533333333333333,49,1,0,1,3081,0.3081
대전,3.1333333333333333,49,1,1,1,3012,0.3012
대전,3.6,49,1,1,1,3012,0.3012
울산,2.933333333333333,49,1,1,1,2904,0.2904
울산,4.266666666666667,49,1,1,1,2904,0.2904
울산,4.0,49,1,0,1,2904,0.2904
울산,3.0,49,1,0,1,2904,0.2904
울산,2.2666666666666666,49,1,0,1,2904,0.2904
세종,3.8,49,1,1,2,754,0.0754
세종,3.466666666666667,49,1,0,2,754,0.0754
경기,4.933333333333334,49,1,1,2,46581,4.6581
경기,2.6,49,1,1,2,46581,4.6581
경기,3.7333333333333334,49,1,1,2,46581,4.6581
경기,3.7333333333333334,49,1,1,2,46581,4.6581
경기,3.8666666666666667,49,1,1,2,46581,4.6581
경기,2.8,49,1,1,2,46581,4.6581
경기,3.0,49,1,1,2,46581,4.6581
경기,4.066666666666666,49,1,1,2,46581,4.6581
경기,3.4,49,1,1,2,46581,4.6581
경기,2.8,49,1,1,2,46581,4.6581
경기,3.933333333333333,49,1,1,2,46581,4.6581
경기,3.066666666666667,49,1,1,3,46581,4.6581
경기,3.8666666666666667,49,1,1,3,46581,4.6581
서울,3.8,50,0,1,1,23251,2.3251
서울,3.7333333333333334,50,0,1,1,23251,2.3251
서울,3.2666666666666666,50,0,1,1,23251,2.3251
서울,3.066666666666667,50,0,1,1,23251,2.3251
서울,3.933333333333333,50,0,1,1,23251,2.3251
강원,3.6,50,0,1,2,3611,0.3611
강원,1.9333333333333333,50,0,1,3,3611,0.3611
충북,2.6666666666666665,50,0,1,2,5059,0.5059
충북,3.6,50,0,1,2,5059,0.5059
충북,2.4,50,0,1,3,5059,0.5059
충남,2.466666666666667,50,0,1,2,8534,0.8534
충남,4.0,50,0,1,2,8534,0.8534
충남,2.466666666666667,50,0,1,3,8534,0.8534
전북,3.533333333333333,50,0,1,2,5218,0.5218
전남,3.6,50,0,1,3,6055,0.6055
경북,2.6666666666666665,50,0,1,2,7071,0.7071
경북,3.533333333333333,50,0,1,2,7071,0.7071
경북,3.8666666666666667,50,0,1,3,7071,0.7071
경남,3.8666666666666667,50,0,1,2,8711,0.8711
경남,3.466666666666667,50,0,1,2,8711,0.8711
경남,4.266666666666667,50,0,1,2,8711,0.8711
제주,4.066666666666666,50,0,1,2,2623,0.2623
부산,2.7333333333333334,50,0,1,1,5998,0.5998
부산,3.466666666666667,50,0,1,1,5998,0.5998
대구,3.0,50,0,1,1,4737,0.4737
대구,4.333333333333333,50,0,0,1,4737,0.4737
인천,3.4,50,0,1,1,10645,1.0645
광주,2.933333333333333,50,0,1,1,3081,0.3081
대전,3.533333333333333,50,0,1,1,3012,0.3012
대전,2.7333333333333334,50,0,1,1,3012,0.3012
대전,2.8666666666666667,50,0,1,1,3012,0.3012
대전,4.0,50,0,0,1,3012,0.3012
울산,2.466666666666667,50,0,1,1,2904,0.2904
울산,3.6666666666666665,50,0,1,1,2904,0.2904
울산,4.066666666666666,50,0,1,1,2904,0.2904
울산,3.466666666666667,50,0,1,1,2904,0.2904
울산,3.0,50,0,1,1,2904,0.2904
울산,4.466666666666667,50,0,1,1,2904,0.2904
세종,3.0,50,0,1,2,754,0.0754
경기,3.066666666666667,50,0,1,2,46581,4.6581
경기,3.8,50,0,1,2,46581,4.6581
경기,3.466666666666667,50,0,1,3,46581,4.6581
서울,3.7333333333333334,50,1,1,1,23251,2.3251
서울,2.7333333333333334,50,1,1,1,23251,2.3251
서울,3.3333333333333335,50,1,1,1,23251,2.3251
서울,3.0,50,1,1,1,23251,2.3251
서울,3.066666666666667,50,1,1,1,23251,2.3251
서울,3.466666666666667,50,1,1,1,23251,2.3251
서울,3.2,50,1,1,1,23251,2.3251
서울,3.2,50,1,1,1,23251,2.3251
강원,3.8666666666666667,50,1,1,2,3611,0.3611
강원,2.933333333333333,50,1,1,2,3611,0.3611
강원,3.2666666666666666,50,1,1,2,3611,0.3611
강원,2.066666666666667,50,1,1,3,3611,0.3611
충북,3.533333333333333,50,1,1,2,5059,0.5059
충북,2.6666666666666665,50,1,1,2,5059,0.5059
충남,4.4,50,1,1,2,8534,0.8534
충남,1.7333333333333334,50,1,1,3,8534,0.8534
충남,4.133333333333334,50,1,0,3,8534,0.8534
충남,4.0,50,1,0,3,8534,0.8534
전북,2.8,50,1,1,2,5218,0.5218
전남,3.466666666666667,50,1,1,3,6055,0.6055
전남,3.466666666666667,50,1,1,3,6055,0.6055
경북,3.0,50,1,1,2,7071,0.7071
경북,4.933333333333334,50,1,1,2,7071,0.7071
경북,4.0,50,1,1,2,7071,0.7071
경북,3.1333333333333333,50,1,1,3,7071,0.7071
경북,3.8,50,1,1,3,7071,0.7071
경남,3.2,50,1,1,2,8711,0.8711
경남,3.2666666666666666,50,1,1,2,8711,0.8711
경남,4.2,50,1,1,2,8711,0.8711
경남,3.0,50,1,1,2,8711,0.8711
경남,3.466666666666667,50,1,1,3,8711,0.8711
경남,3.466666666666667,50,1,1,3,8711,0.8711
경남,3.1333333333333333,50,1,1,3,8711,0.8711
경남,2.8666666666666667,50,1,1,3,8711,0.8711
경남,3.2,50,1,1,3,8711,0.8711
제주,4.066666666666666,50,1,1,2,2623,0.2623
제주,3.466666666666667,50,1,1,2,2623,0.2623
제주,3.1333333333333333,50,1,1,2,2623,0.2623
제주,2.0,50,1,1,3,2623,0.2623
제주,4.266666666666667,50,1,0,3,2623,0.2623
부산,2.8666666666666667,50,1,1,1,5998,0.5998
부산,3.7333333333333334,50,1,1,1,5998,0.5998
부산,2.2,50,1,1,1,5998,0.5998
부산,3.6666666666666665,50,1,1,1,5998,0.5998
부산,2.7333333333333334,50,1,1,1,5998,0.5998
부산,3.3333333333333335,50,1,1,1,5998,0.5998
대구,1.4666666666666666,50,1,1,1,4737,0.4737
대구,3.3333333333333335,50,1,1,1,4737,0.4737
대구,2.533333333333333,50,1,1,1,4737,0.4737
대구,3.0,50,1,1,1,4737,0.4737
인천,3.2,50,1,1,1,10645,1.0645
인천,3.8,50,1,1,1,10645,1.0645
인천,2.066666666666667,50,1,1,1,10645,1.0645
광주,3.533333333333333,50,1,1,1,3081,0.3081
광주,3.7333333333333334,50,1,0,1,3081,0.3081
광주,4.066666666666666,50,1,0,1,3081,0.3081
대전,2.6,50,1,1,1,3012,0.3012
대전,3.533333333333333,50,1,1,1,3012,0.3012
대전,2.4,50,1,1,1,3012,0.3012
대전,1.8666666666666667,50,1,1,1,3012,0.3012
울산,1.9333333333333333,50,1,1,1,2904,0.2904
울산,2.533333333333333,50,1,1,1,2904,0.2904
울산,3.466666666666667,50,1,0,1,2904,0.2904
경기,3.8666666666666667,50,1,1,2,46581,4.6581
경기,3.4,50,1,1,2,46581,4.6581
경기,3.0,50,1,1,2,46581,4.6581
경기,3.8,50,1,1,2,46581,4.6581
경기,3.1333333333333333,50,1,1,3,46581,4.6581
서울,3.466666666666667,51,0,1,1,23251,2.3251
서울,4.6,51,0,1,1,23251,2.3251
서울,3.2,51,0,1,1,23251,2.3251
서울,2.8,51,0,1,1,23251,2.3251
강원,3.2666666666666666,51,0,1,3,3611,0.3611
충북,4.0,51,0,1,2,5059,0.5059
충북,2.7333333333333334,51,0,1,2,5059,0.5059
충북,2.466666666666667,51,0,1,3,5059,0.5059
전북,3.466666666666667,51,0,1,2,5218,0.5218
전북,2.8,51,0,1,3,5218,0.5218
전남,3.3333333333333335,51,0,1,2,6055,0.6055
전남,3.8,51,0,0,2,6055,0.6055
전남,3.0,51,0,1,3,6055,0.6055
전남,2.8666666666666667,51,0,1,3,6055,0.6055
경북,3.533333333333333,51,0,1,2,7071,0.7071
경북,3.533333333333333,51,0,1,2,7071,0.7071
경북,4.133333333333334,51,0,1,2,7071,0.7071
경북,2.533333333333333,51,0,0,2,7071,0.7071
경남,4.0,51,0,1,2,8711,0.8711
경남,3.6666666666666665,51,0,1,2,8711,0.8711
경남,1.5333333333333334,51,0,1,2,8711,0.8711
경남,2.8666666666666667,51,0,1,3,8711,0.8711
경남,2.533333333333333,51,0,1,3,8711,0.8711
경남,3.066666666666667,51,0,1,3,8711,0.8711
제주,2.533333333333333,51,0,1,2,2623,0.2623
부산,3.3333333333333335,51,0,1,1,5998,0.5998
부산,2.3333333333333335,51,0,1,1,5998,0.5998
부산,3.4,51,0,1,1,5998,0.5998
대구,2.933333333333333,51,0,1,1,4737,0.4737
인천,2.8666666666666667,51,0,1,1,10645,1.0645
인천,3.533333333333333,51,0,1,1,10645,1.0645
인천,2.8666666666666667,51,0,1,1,10645,1.0645
광주,3.466666666666667,51,0,1,1,3081,0.3081
광주,3.6666666666666665,51,0,1,1,3081,0.3081
울산,4.2,51,0,1,1,2904,0.2904
울산,4.6,51,0,1,1,2904,0.2904
울산,2.6666666666666665,51,0,1,1,2904,0.2904
세종,3.533333333333333,51,0,1,2,754,0.0754
세종,2.8,51,0,1,2,754,0.0754
경기,3.0,51,0,1,2,46581,4.6581
경기,3.066666666666667,51,0,1,2,46581,4.6581
경기,3.066666666666667,51,0,1,2,46581,4.6581
경기,3.066666666666667,51,0,1,2,46581,4.6581
경기,3.1333333333333333,51,0,1,2,46581,4.6581
경기,2.0,51,0,1,2,46581,4.6581
경기,4.333333333333333,51,0,1,2,46581,4.6581
경기,3.4,51,0,1,3,46581,4.6581
서울,3.0,51,1,1,1,23251,2.3251
서울,3.1333333333333333,51,1,1,1,23251,2.3251
서울,3.1333333333333333,51,1,1,1,23251,2.3251
서울,2.6666666666666665,51,1,1,1,23251,2.3251
서울,3.2666666666666666,51,1,1,1,23251,2.3251
서울,2.2,51,1,1,1,23251,2.3251
강원,3.8666666666666667,51,1,1,2,3611,0.3611
강원,3.466666666666667,51,1,1,2,3611,0.3611
강원,3.066666666666667,51,1,1,2,3611,0.3611
강원,1.5333333333333334,51,1,1,2,3611,0.3611
강원,3.1333333333333333,51,1,1,2,3611,0.3611
강원,2.8666666666666667,51,1,1,3,3611,0.3611
강원,3.7333333333333334,51,1,1,3,3611,0.3611
충북,2.933333333333333,51,1,1,2,5059,0.5059
충북,3.4,51,1,1,2,5059,0.5059
충남,2.7333333333333334,51,1,1,2,8534,0.8534
충남,1.1333333333333333,51,1,1,2,8534,0.8534
충남,2.466666666666667,51,1,1,2,8534,0.8534
충남,2.2666666666666666,51,1,1,3,8534,0.8534
전북,3.533333333333333,51,1,1,3,5218,0.5218
전북,3.8666666666666667,51,1,1,3,5218,0.5218
전남,3.1333333333333333,51,1,1,2,6055,0.6055
전남,3.2,51,1,1,2,6055,0.6055
전남,3.2,51,1,1,2,6055,0.6055
전남,2.2,51,1,1,2,6055,0.6055
전남,2.066666666666667,51,1,1,3,6055,0.6055
전남,3.933333333333333,51,1,0,3,6055,0.6055
경북,3.0,51,1,1,2,7071,0.7071
경북,3.533333333333333,51,1,1,2,7071,0.7071
경북,3.2666666666666666,51,1,0,2,7071,0.7071
경북,3.2666666666666666,51,1,1,3,7071,0.7071
경북,3.6666666666666665,51,1,1,3,7071,0.7071
경북,3.2,51,1,1,3,7071,0.7071
경남,3.6,51,1,1,2,8711,0.8711
경남,3.4,51,1,1,2,8711,0.8711
경남,3.3333333333333335,51,1,1,3,8711,0.8711
경남,2.933333333333333,51,1,1,3,8711,0.8711
경남,3.7333333333333334,51,1,1,3,8711,0.8711
경남,4.8,51,1,1,3,8711,0.8711
제주,2.933333333333333,51,1,0,2,2623,0.2623
부산,3.466666666666667,51,1,1,1,5998,0.5998
부산,3.2,51,1,1,1,5998,0.5998
부산,2.8666666666666667,51,1,1,1,5998,0.5998
부산,2.8666666666666667,51,1,1,1,5998,0.5998
부산,3.533333333333333,51,1,1,1,5998,0.5998
대구,3.533333333333333,51,1,0,1,4737,0.4737
인천,2.6666666666666665,51,1,1,1,10645,1.0645
인천,1.8666666666666667,51,1,1,1,10645,1.0645
인천,3.2,51,1,1,1,10645,1.0645
인천,3.066666666666667,51,1,1,1,10645,1.0645
광주,3.8,51,1,1,1,3081,0.3081
광주,4.066666666666666,51,1,1,1,3081,0.3081
광주,3.0,51,1,0,1,3081,0.3081
광주,2.3333333333333335,51,1,0,1,3081,0.3081
대전,3.0,51,1,1,1,3012,0.3012
대전,3.1333333333333333,51,1,1,1,3012,0.3012
대전,3.1333333333333333,51,1,1,1,3012,0.3012
대전,2.3333333333333335,51,1,1,1,3012,0.3012
대전,3.8,51,1,1,1,3012,0.3012
대전,3.6,51,1,1,1,3012,0.3012
대전,3.2666666666666666,51,1,1,1,3012,0.3012
대전,2.0,51,1,0,1,3012,0.3012
대전,2.7333333333333334,51,1,0,1,3012,0.3012
울산,3.066666666666667,51,1,1,1,2904,0.2904
울산,3.0,51,1,1,1,2904,0.2904
울산,2.6,51,1,1,1,2904,0.2904
울산,3.2,51,1,1,1,2904,0.2904
울산,3.2,51,1,1,1,2904,0.2904
울산,4.4,51,1,1,1,2904,0.2904
울산,4.466666666666667,51,1,1,1,2904,0.2904
울산,4.2,51,1,0,1,2904,0.2904
세종,3.466666666666667,51,1,1,2,754,0.0754
세종,3.066666666666667,51,1,0,2,754,0.0754
경기,4.466666666666667,51,1,1,2,46581,4.6581
경기,3.4,51,1,1,2,46581,4.6581
